HUC12RNG,NS_CA_4.2.10c,UR_CA_4.2.10c,NS_CA_4.2.11c,UR_CA_4.2.11c,NS_CA_4.2.12,UR_CA_4.2.12,NS_CA_4.2.13c,UR_CA_4.2.13c,NS_CA_4.2.14,UR_CA_4.2.14,NS_CA_4.2.6a,UR_CA_4.2.6a,NS_CA_4.2.7c,UR_CA_4.2.7c,NS_CA_4.2.8c,UR_CA_4.2.8c,NS_CA_4.2.9c,UR_CA_4.2.9c,NS_CT_4.4.1,UR_CT_4.4.1,NS_CT_4.4.11,UR_CT_4.4.11,NS_CT_4.4.13,UR_CT_4.4.13,NS_CT_4.4.14u,UR_CT_4.4.14u,NS_CT_4.4.15,UR_CT_4.4.15,NS_CT_4.4.16,UR_CT_4.4.16,NS_CT_4.4.17h,UR_CT_4.4.17h,NS_CT_4.4.17s,UR_CT_4.4.17s,NS_CT_4.4.17w,UR_CT_4.4.17w,NS_CT_4.4.18,UR_CT_4.4.18,NS_CT_4.4.8,UR_CT_4.4.8,NS_CT_4.4.9,UR_CT_4.4.9,NS_CW_4.3.10,UR_CW_4.3.10,NS_CW_4.3.11,UR_CW_4.3.11,NS_CW_4.3.2,UR_CW_4.3.2,NS_CW_4.3.3,UR_CW_4.3.3,NS_CW_4.3.4,UR_CW_4.3.4,NS_CW_4.3.6,UR_CW_4.3.6,NS_CW_4.3.7,UR_CW_4.3.7,NS_CW_4.3.8,UR_CW_4.3.8,NS_CW_4.3.9,UR_CW_4.3.9,NS_CW_4.4.14w,UR_CW_4.4.14w,NS_MA_4.2.13a,UR_MA_4.2.13a,NS_MA_4.2.13b,UR_MA_4.2.13b,NS_MA_4.2.13c,UR_MA_4.2.13c,NS_MA_4.2.6a,UR_MA_4.2.6a,NS_MA_4.2.7a,UR_MA_4.2.7a,NS_MA_4.2.7b,UR_MA_4.2.7b,NS_MA_4.2.7c,UR_MA_4.2.7c,NS_MA_4.2.8a,UR_MA_4.2.8a,NS_MA_4.2.8b,UR_MA_4.2.8b,NS_MA_4.2.8c,UR_MA_4.2.8c,NS_MA_4.2.9a,UR_MA_4.2.9a,NS_MA_4.2.9b,UR_MA_4.2.9b,NS_MA_4.2.9c,UR_MA_4.2.9c,NS_MT_4.4.1,UR_MT_4.4.1,NS_MT_4.4.10,UR_MT_4.4.10,NS_MT_4.4.11,UR_MT_4.4.11,NS_MT_4.4.12,UR_MT_4.4.12,NS_MT_4.4.17h,UR_MT_4.4.17h,NS_MT_4.4.17s,UR_MT_4.4.17s,NS_MT_4.4.17w,UR_MT_4.4.17w,NS_MT_4.4.18,UR_MT_4.4.18,NS_MT_4.4.2,UR_MT_4.4.2,NS_MT_4.4.3,UR_MT_4.4.3,NS_MT_4.4.4,UR_MT_4.4.4,NS_MT_4.4.5,UR_MT_4.4.5,NS_MT_4.4.6,UR_MT_4.4.6,NS_MT_4.4.7,UR_MT_4.4.7,NS_MT_4.4.8,UR_MT_4.4.8,NS_MW_4.3.1,UR_MW_4.3.1,NS_MW_4.3.10,UR_MW_4.3.10,NS_MW_4.3.5,UR_MW_4.3.5,NS_MW_4.3.9,UR_MW_4.3.9,NS_PA_4.2.13b,UR_PA_4.2.13b,NS_PA_4.2.13c,UR_PA_4.2.13c,NS_PA_4.2.6a,UR_PA_4.2.6a,NS_PA_4.2.7b,UR_PA_4.2.7b,NS_PA_4.2.7c,UR_PA_4.2.7c,NS_PA_4.2.8b,UR_PA_4.2.8b,NS_PA_4.2.8c,UR_PA_4.2.8c,NS_PA_4.2.9b,UR_PA_4.2.9b,NS_PA_4.2.9c,UR_PA_4.2.9c,NS_PT_4.4.1,UR_PT_4.4.1,NS_PT_4.4.10,UR_PT_4.4.10,NS_PT_4.4.11,UR_PT_4.4.11,NS_PT_4.4.13,UR_PT_4.4.13,NS_PT_4.4.17h,UR_PT_4.4.17h,NS_PT_4.4.17s,UR_PT_4.4.17s,NS_PT_4.4.17w,UR_PT_4.4.17w,NS_PT_4.4.18,UR_PT_4.4.18,NS_PT_4.4.5,UR_PT_4.4.5,NS_PT_4.4.8,UR_PT_4.4.8,NS_PT_4.4.9,UR_PT_4.4.9,NS_PW_4.3.10,UR_PW_4.3.10,NS_PW_4.3.5,UR_PW_4.3.5,NS_PW_4.3.9,UR_PW_4.3.9,NS_SA_4.2.13c,UR_SA_4.2.13c,NS_SA_4.2.6a,UR_SA_4.2.6a,NS_SA_4.2.7c,UR_SA_4.2.7c,NS_SA_4.2.8c,UR_SA_4.2.8c,NS_SA_4.2.9c,UR_SA_4.2.9c,NS_ST_4.4.1,UR_ST_4.4.1,NS_ST_4.4.11,UR_ST_4.4.11,NS_ST_4.4.13,UR_ST_4.4.13,NS_ST_4.4.17h,UR_ST_4.4.17h,NS_ST_4.4.17s,UR_ST_4.4.17s,NS_ST_4.4.17w,UR_ST_4.4.17w,NS_ST_4.4.18,UR_ST_4.4.18,NS_ST_4.4.9,UR_ST_4.4.9,NS_SW_4.3.10,UR_SW_4.3.10,NS_SW_4.3.11,UR_SW_4.3.11,NS_SW_4.3.4,UR_SW_4.3.4,NS_SW_4.3.5,UR_SW_4.3.5,NS_SW_4.3.7,UR_SW_4.3.7,NS_SW_4.3.8,UR_SW_4.3.8,NS_SW_4.3.9,UR_SW_4.3.9
030300030406,10,0.2210,11,0.3229,13,0.2954,9,0.1576,3,0.0559,1,0.0084,4,0.1215,9,0.1799,7,0.1332,2,0.0863,13,0.5255,23,0.8916,16,0.4796,5,0.2232,0,0.0000,18,0.6332,17,0.5236,8,0.2211,7,0.3246,1,0.0383,13,0.4812,3,0.0968,14,0.5587,11,0.3667,20,0.7114,20,0.7237,9,0.2882,16,0.6162,15,0.4276,7,0.1856,8,0.2185,3,0.1263,3,0.1263,3,0.1263,0,0.0000,2,0.1503,2,0.1503,2,0.1503,3,0.1563,3,0.1563,3,0.1563,6,0.1835,6,0.1835,5,0.1355,4,0.1910,11,0.4547,9,0.3849,13,0.5181,12,0.5394,7,0.2910,5,0.2401,4,0.1965,11,0.3958,10,0.3644,7,0.2665,0,0.0000,2,0.0863,2,0.1110,3,0.1612,3,0.1132,1,0.0127,8,0.4046,1,0.0127,11,0.2780,13,0.3302,1,0.0084,5,0.2686,7,0.2835,7,0.2795,9,0.2944,9,0.2168,10,0.2234,2,0.0863,9,0.4507,17,0.7596,11,0.5172,13,0.5509,11,0.4120,5,0.2127,4,0.1894,0,0.0000,2,0.0863,13,0.4992,4,0.1074,16,0.6923,7,0.1923,6,0.1278,1,0.0084,4,0.1215,8,0.1795,6,0.1278,1,0.0383,13,0.5332,16,0.6616,8,0.3623,9,0.3948,6,0.2209,5,0.2683,3,0.1219,1,0.0084,7,0.2382,6,0.2178,5,0.2354,7,0.3027,7,0.2591,2,0.0087
030300030407,13,0.6020,13,0.8322,16,0.7775,9,0.3957,4,0.1490,1,0.0346,4,0.3318,10,0.5003,7,0.3516,2,0.2487,13,1.4572,25,3.9356,17,2.2164,5,0.5828,0,0.0000,18,2.7941,17,2.5917,8,2.0720,7,0.8482,1,0.1038,14,1.4887,3,0.2725,17,1.6060,12,0.8980,21,2.0346,20,2.0735,9,0.6806,16,2.3152,18,1.2901,9,0.7131,9,0.6565,3,0.3054,3,0.3054,3,0.3054,0,0.0000,2,0.4029,2,0.4029,2,0.4029,3,0.4209,3,0.4209,3,0.4209,6,0.4721,6,0.4721,5,0.3272,4,0.5294,12,1.3023,10,1.0317,13,2.0413,12,1.3844,7,0.7743,5,0.6339,4,0.5129,11,1.1915,10,1.0460,8,0.7502,1,0.0046,2,0.2487,2,0.2837,3,0.4177,3,0.3312,1,0.0378,9,1.1080,1,0.0378,12,0.7645,14,0.8602,1,0.0346,5,0.7317,7,0.7790,7,0.7642,9,0.8116,9,0.5934,10,0.6062,2,0.2487,9,1.2363,18,2.0892,12,1.4448,14,1.4543,12,1.1184,6,0.5789,4,0.5132,1,0.0046,2,0.2487,13,1.4676,4,0.3211,17,1.9875,7,0.6877,6,0.3357,1,0.0346,5,0.3365,8,0.5149,6,0.3357,1,0.1038,13,1.7712,19,2.1542,8,0.8991,9,1.0709,6,0.8407,6,0.7552,3,0.3386,1,0.0346,8,0.6982,7,0.6236,5,0.6538,8,0.8630,7,0.7680,2,0.0205
030300030408,10,0.5329,12,0.6831,13,0.6907,9,0.3862,3,0.1116,1,0.0137,4,0.2907,9,0.4309,7,0.3276,2,0.2257,13,1.2478,24,2.4810,17,1.6331,5,0.4823,0,0.0000,18,1.7182,17,1.6126,8,0.9362,7,0.6976,1,0.0896,13,1.5120,4,0.2122,14,1.1719,11,0.7318,22,1.9207,21,1.9651,9,0.5555,16,2.1509,15,1.3223,8,0.4921,9,0.6165,3,0.3003,3,0.3003,3,0.3003,0,0.0000,2,0.3415,2,0.3415,2,0.3415,3,0.3575,3,0.3575,3,0.3575,6,0.4594,6,0.4594,5,0.3233,4,0.4584,12,1.1400,10,0.8387,13,1.2262,12,1.1207,7,0.6523,5,0.5241,4,0.4246,11,1.1151,10,0.9340,8,0.8779,1,0.0008,2,0.2257,2,0.2287,3,0.3367,3,0.2962,1,0.0358,10,1.1789,1,0.0358,11,0.6588,13,0.7921,1,0.0137,5,0.6389,7,0.6797,7,0.6665,9,0.7074,9,0.5357,10,0.5628,2,0.2257,9,1.0409,17,1.7504,12,1.2407,13,1.1672,11,0.9131,5,0.4512,4,0.4414,1,0.0008,2,0.2257,13,1.2665,4,0.2753,18,1.9043,7,0.5447,6,0.3142,1,0.0137,5,0.2915,8,0.4800,6,0.3142,1,0.0896,13,1.3231,17,1.4861,8,0.6995,9,0.9101,6,0.4714,6,0.6622,3,0.2969,1,0.0137,7,0.5732,8,0.7562,5,0.5556,8,0.9708,7,0.7100,2,0.0213
030300030501,8,0.3570,10,0.7738,11,0.5292,8,0.3372,3,0.1164,0,0.0000,2,0.2056,7,0.3470,6,0.2669,2,0.1589,13,1.0259,18,1.5107,14,0.8833,5,0.4690,0,0.0000,15,1.5834,14,1.2327,5,0.4548,7,0.6983,1,0.0801,11,0.8096,2,0.1494,11,0.9412,11,0.8552,16,1.1487,16,1.1240,9,0.7208,12,0.8533,12,0.7045,3,0.1755,8,0.4611,2,0.1603,2,0.1603,2,0.1603,0,0.0000,2,0.2524,2,0.2524,2,0.2524,3,0.2666,3,0.2666,3,0.2666,5,0.2603,5,0.2603,4,0.1814,4,0.2283,11,0.8675,9,0.6958,12,0.9667,12,1.2656,7,0.6801,5,0.5109,4,0.4407,11,0.6711,10,0.6035,7,0.4560,0,0.0000,2,0.1589,2,0.2304,3,0.2998,3,0.1740,1,0.0218,8,0.7166,1,0.0218,11,0.5735,11,0.5735,0,0.0000,5,0.4708,5,0.4708,7,0.5110,7,0.5110,9,0.4358,9,0.4358,2,0.1589,8,0.6569,17,1.3534,10,0.7695,12,1.3344,10,0.9739,5,0.4623,4,0.3997,0,0.0000,2,0.1589,12,0.8951,3,0.1807,13,1.0882,4,0.1907,5,0.2559,0,0.0000,2,0.2056,6,0.3102,5,0.2559,1,0.0801,11,0.8171,12,1.0277,7,0.8680,7,0.6863,5,0.4548,4,0.3997,3,0.1965,0,0.0000,4,0.3041,5,0.4275,4,0.3877,5,0.4101,4,0.2509,2,0.0361
030300030502,8,0.1625,10,0.3186,11,0.2299,8,0.1418,3,0.0505,1,0.0107,3,0.1119,8,0.1707,6,0.1228,2,0.0826,13,0.4965,18,0.7439,14,0.4477,5,0.2155,0,0.0000,15,0.6277,14,0.5138,5,0.2092,7,0.3155,1,0.0372,11,0.4470,3,0.0894,12,0.4445,11,0.3558,17,0.6081,17,0.6144,9,0.2877,13,0.5085,13,0.3959,4,0.0968,8,0.2273,2,0.0783,2,0.0783,2,0.0783,0,0.0000,2,0.1344,2,0.1344,2,0.1344,3,0.1407,3,0.1407,3,0.1407,5,0.1316,5,0.1316,4,0.0862,4,0.1750,11,0.4300,9,0.3496,12,0.4883,12,0.5249,7,0.2895,5,0.2295,4,0.1926,11,0.3713,10,0.3340,7,0.2447,0,0.0000,2,0.0826,2,0.1066,3,0.1481,3,0.0949,1,0.0114,8,0.3768,1,0.0114,11,0.2664,11,0.2664,1,0.0107,5,0.2462,6,0.2568,7,0.2599,8,0.2706,9,0.2079,9,0.2079,2,0.0826,8,0.3367,17,0.6983,10,0.3990,12,0.5441,10,0.4069,5,0.2029,4,0.1838,0,0.0000,2,0.0826,12,0.4610,4,0.1047,14,0.5886,5,0.1071,5,0.1174,1,0.0107,3,0.1119,7,0.1711,5,0.1174,1,0.0372,11,0.4246,12,0.4722,7,0.3588,7,0.3028,5,0.2092,4,0.1838,3,0.1100,1,0.0107,5,0.1496,6,0.2206,5,0.2218,6,0.2211,5,0.1637,2,0.0099
030300030503,9,0.3671,11,0.6954,12,0.5324,9,0.3318,3,0.1064,1,0.0192,4,0.2422,9,0.3836,7,0.2771,2,0.1970,13,1.1889,20,1.7433,15,1.0618,5,0.4879,0,0.0000,16,1.4658,15,1.2273,5,0.4714,7,0.7181,1,0.0873,11,1.0216,3,0.1958,13,1.0569,11,0.7746,18,1.3801,17,1.3859,9,0.6345,13,1.1309,14,0.9265,4,0.2285,9,0.5560,2,0.1678,2,0.1678,2,0.1678,0,0.0000,2,0.2908,2,0.2908,2,0.2908,3,0.3011,3,0.3011,3,0.3011,5,0.2886,5,0.2886,4,0.1789,4,0.4008,12,1.0626,10,0.8070,12,1.1045,12,1.2416,7,0.6971,5,0.5462,4,0.4491,11,0.9019,10,0.7693,7,0.5635,1,0.0009,2,0.1970,2,0.2405,3,0.3298,3,0.2204,1,0.0217,8,0.8415,1,0.0217,11,0.6238,12,0.6286,1,0.0192,5,0.5485,7,0.5724,7,0.5914,9,0.6154,9,0.4720,10,0.4768,2,0.1970,8,0.7883,17,1.5971,11,0.9463,13,1.2950,11,0.9928,5,0.4795,4,0.4377,1,0.0009,2,0.1970,12,1.0695,4,0.2379,14,1.3184,5,0.2406,6,0.2686,1,0.0192,5,0.2431,8,0.3881,6,0.2686,1,0.0873,11,0.9912,14,1.1471,8,0.8171,8,0.7090,5,0.4714,5,0.4386,3,0.2571,1,0.0192,6,0.3608,6,0.5041,5,0.4884,6,0.4957,6,0.3814,2,0.0354
030300030504,9,0.2664,11,0.4887,12,0.3747,9,0.2250,3,0.0803,1,0.0155,4,0.1889,9,0.2798,7,0.1999,2,0.1521,13,0.9063,19,1.3573,14,0.8108,5,0.3698,0,0.0000,16,1.0050,15,0.8616,5,0.3476,7,0.5306,1,0.0645,11,0.8503,3,0.1629,13,0.7856,11,0.5661,17,1.0600,17,1.0885,9,0.4432,13,0.9263,14,0.7477,4,0.1719,8,0.4030,2,0.1346,2,0.1346,2,0.1346,0,0.0000,2,0.2499,2,0.2499,2,0.2499,3,0.2583,3,0.2583,3,0.2583,5,0.2313,5,0.2313,4,0.1436,4,0.3267,11,0.7842,9,0.6263,12,0.8646,12,0.8639,7,0.4886,5,0.4106,4,0.3195,11,0.7125,10,0.6281,7,0.4530,0,0.0000,2,0.1521,2,0.1829,3,0.2659,3,0.1812,1,0.0168,8,0.6873,1,0.0168,11,0.4497,12,0.4536,1,0.0155,5,0.4454,7,0.4648,7,0.4628,9,0.4822,9,0.3502,10,0.3541,2,0.1521,8,0.6237,17,1.2740,10,0.7431,13,0.9022,11,0.6907,5,0.3599,4,0.3174,0,0.0000,2,0.1521,12,0.8451,4,0.1844,14,1.0252,5,0.1865,6,0.1929,1,0.0155,4,0.1889,8,0.3036,6,0.1929,1,0.0645,11,0.7756,13,0.8376,8,0.5747,8,0.5126,5,0.3476,4,0.3174,3,0.2109,1,0.0155,6,0.2717,6,0.3866,5,0.4065,6,0.3963,6,0.3254,2,0.0111
030300030505,9,0.1592,11,0.2888,12,0.2194,9,0.1349,3,0.0422,1,0.0079,4,0.1122,9,0.1654,7,0.1203,2,0.0906,13,0.5266,19,0.7567,14,0.4616,5,0.2101,0,0.0000,16,0.5631,15,0.4932,5,0.1943,7,0.2993,1,0.0372,11,0.4858,3,0.0887,13,0.4355,11,0.3202,17,0.5938,17,0.6047,9,0.2536,13,0.5211,14,0.4277,4,0.0940,8,0.2467,2,0.0786,2,0.0786,2,0.0786,0,0.0000,2,0.1389,2,0.1389,2,0.1389,3,0.1439,3,0.1439,3,0.1439,5,0.1377,5,0.1377,4,0.0843,4,0.1863,11,0.4684,9,0.3478,12,0.4961,12,0.4803,7,0.2855,5,0.2331,4,0.1812,11,0.4322,10,0.3656,7,0.2585,0,0.0000,2,0.0906,2,0.1026,3,0.1463,3,0.0957,1,0.0093,8,0.3903,1,0.0093,11,0.2644,12,0.2666,1,0.0079,5,0.2581,7,0.2681,7,0.2684,9,0.2784,9,0.2104,10,0.2126,2,0.0906,8,0.3474,17,0.7201,10,0.4233,13,0.5016,11,0.3983,5,0.2007,4,0.1818,0,0.0000,2,0.0906,12,0.4766,4,0.1078,14,0.5779,5,0.1094,6,0.1163,1,0.0079,4,0.1122,8,0.1827,6,0.1163,1,0.0372,11,0.4491,13,0.4716,8,0.3153,8,0.2873,5,0.1943,4,0.1818,3,0.1169,1,0.0079,6,0.1468,6,0.2256,5,0.2260,6,0.2250,6,0.1855,2,0.0069
030300030506,10,0.1371,11,0.1942,13,0.1785,9,0.1121,4,0.0270,1,0.0069,4,0.1004,9,0.1437,7,0.1044,2,0.0936,13,0.4831,19,0.6558,14,0.4500,5,0.1686,1,0.0000,16,0.3528,15,0.3730,5,0.1594,7,0.2360,1,0.0324,12,0.4888,3,0.0789,13,0.3485,12,0.2088,18,0.4963,18,0.5190,9,0.1509,13,0.4797,14,0.4426,5,0.0829,8,0.2606,2,0.0714,2,0.0714,2,0.0714,0,0.0000,2,0.1267,2,0.1267,2,0.1267,3,0.1303,3,0.1303,3,0.1303,6,0.1360,6,0.1360,5,0.0748,4,0.1816,11,0.4695,9,0.3027,12,0.4669,12,0.3397,7,0.2270,5,0.1843,4,0.1416,11,0.4908,10,0.3798,7,0.2582,0,0.0000,2,0.0936,2,0.0779,3,0.1175,3,0.1005,1,0.0093,8,0.3688,1,0.0093,12,0.2371,13,0.2378,1,0.0069,5,0.2453,7,0.2529,7,0.2529,9,0.2605,10,0.1977,11,0.1984,2,0.0936,8,0.3097,17,0.6665,10,0.4003,13,0.3522,11,0.3088,5,0.1493,4,0.1614,0,0.0000,2,0.0936,13,0.4467,4,0.1099,15,0.4984,6,0.1102,6,0.1014,1,0.0069,4,0.1004,8,0.1837,6,0.1014,1,0.0324,11,0.4419,13,0.3922,8,0.1985,8,0.2304,5,0.1594,4,0.1614,3,0.1185,1,0.0069,6,0.1199,6,0.2132,5,0.2179,6,0.2088,6,0.2015,2,0.0043
030300030507,10,0.3054,11,0.4671,13,0.3997,9,0.2102,3,0.0733,1,0.0245,4,0.1782,9,0.2668,7,0.1877,2,0.1206,13,0.7217,20,1.0908,15,0.6672,5,0.3166,0,0.0000,16,0.9321,15,0.7610,5,0.3023,7,0.4660,1,0.0546,11,0.6633,3,0.1413,13,0.6579,11,0.5152,18,0.9195,17,0.9239,9,0.4155,13,0.7662,14,0.6106,5,0.1540,9,0.3498,3,0.1805,3,0.1805,3,0.1805,0,0.0000,2,0.2009,2,0.2009,2,0.2009,3,0.2128,3,0.2128,3,0.2128,6,0.2585,6,0.2585,5,0.1925,4,0.2589,12,0.6247,10,0.5082,12,0.7153,12,0.7932,7,0.4202,5,0.3319,4,0.2842,11,0.5539,10,0.5001,7,0.3650,1,0.0044,2,0.1206,2,0.1518,3,0.2140,3,0.1707,1,0.0249,8,0.5630,1,0.0249,11,0.3901,13,0.4551,1,0.0245,5,0.3631,7,0.3918,7,0.3851,9,0.4138,9,0.3064,10,0.3107,2,0.1206,8,0.4808,17,1.0164,11,0.5775,13,0.8340,11,0.6029,5,0.2949,4,0.2715,1,0.0044,2,0.1206,12,0.6766,4,0.1700,14,0.8857,5,0.1724,6,0.1781,1,0.0245,5,0.1826,8,0.2726,6,0.1781,1,0.0546,11,0.6108,14,0.6918,8,0.5319,8,0.4519,5,0.3023,5,0.2759,3,0.1583,1,0.0245,6,0.2383,6,0.3416,5,0.3358,6,0.3362,6,0.2571,2,0.0125
030300030508,9,0.2376,11,0.4224,12,0.3329,9,0.2036,3,0.0680,1,0.0148,4,0.1729,9,0.2510,7,0.1800,2,0.1377,13,0.8057,19,1.1878,14,0.7285,5,0.3175,0,0.0000,16,0.8182,15,0.7179,5,0.3040,7,0.4612,1,0.0562,12,0.7588,3,0.1441,13,0.6792,11,0.4718,18,0.9244,18,0.9474,9,0.3633,14,0.8164,15,0.6743,4,0.1510,8,0.3707,2,0.1180,2,0.1180,2,0.1180,0,0.0000,2,0.2194,2,0.2194,2,0.2194,3,0.2268,3,0.2268,3,0.2268,5,0.2070,5,0.2070,4,0.1255,4,0.2905,11,0.7267,9,0.5635,12,0.7764,12,0.7135,7,0.4188,5,0.3487,4,0.2751,11,0.6664,10,0.5772,8,0.4096,0,0.0000,2,0.1377,2,0.1579,3,0.2310,3,0.1503,1,0.0163,9,0.6106,1,0.0163,11,0.4051,12,0.4075,1,0.0148,5,0.4022,7,0.4194,7,0.4165,9,0.4337,9,0.3167,10,0.3191,2,0.1377,8,0.5535,17,1.1361,10,0.6666,13,0.7289,11,0.5781,5,0.2979,4,0.2778,0,0.0000,2,0.1377,12,0.7522,4,0.1688,15,0.9024,5,0.1702,6,0.1738,1,0.0148,4,0.1729,8,0.2752,6,0.1738,1,0.0562,11,0.7010,13,0.7252,8,0.4739,8,0.4351,5,0.3040,4,0.2778,3,0.1855,1,0.0148,6,0.2278,7,0.3467,5,0.3566,7,0.3473,6,0.2893,2,0.0083
030300030509,10,0.3166,12,0.4599,14,0.4399,10,0.2841,4,0.0770,1,0.0132,4,0.2220,10,0.3241,7,0.2414,2,0.1943,13,1.0574,19,1.5228,15,0.9805,5,0.3770,1,0.0000,16,0.8160,15,0.8361,5,0.3450,7,0.5251,1,0.0695,13,1.0847,3,0.1871,13,0.8067,13,0.5168,20,1.1288,20,1.2018,10,0.3787,14,1.0863,15,0.9602,6,0.2018,8,0.5002,2,0.1520,2,0.1520,2,0.1520,0,0.0000,2,0.2986,2,0.2986,2,0.2986,3,0.3088,3,0.3088,3,0.3088,6,0.2909,6,0.2909,5,0.1661,4,0.4010,11,0.9585,9,0.7020,12,1.0071,12,0.7562,7,0.4859,5,0.4367,4,0.3054,11,0.9811,10,0.8169,8,0.5691,0,0.0000,2,0.1943,2,0.1854,3,0.2898,3,0.2256,1,0.0211,9,0.8195,1,0.0211,13,0.5265,14,0.5360,1,0.0132,5,0.5505,7,0.5732,7,0.5690,9,0.5917,10,0.4319,11,0.4414,2,0.1943,8,0.7314,17,1.5088,10,0.9005,13,0.7705,11,0.6560,5,0.3653,4,0.3416,0,0.0000,2,0.1943,13,1.0172,4,0.2286,17,1.1072,6,0.2343,6,0.2330,1,0.0132,4,0.2220,8,0.3966,6,0.2330,1,0.0695,11,0.9460,13,0.8806,8,0.4523,8,0.4917,5,0.3450,4,0.3416,3,0.2749,1,0.0132,6,0.2791,8,0.4385,5,0.4855,7,0.4609,6,0.4480,2,0.0140
030300030601,14,0.2925,16,0.4180,18,0.4122,11,0.1456,5,0.0964,1,0.0405,5,0.1097,11,0.2455,8,0.1125,2,0.2326,13,1.2102,26,3.0960,17,1.6736,5,0.4311,0,0.0000,18,1.9135,17,1.9092,8,1.4375,7,0.6200,1,0.0857,15,1.2726,4,0.2305,17,1.4401,12,0.5837,22,1.4231,21,1.4425,10,0.4406,18,1.8200,20,1.2784,10,0.6714,9,0.6318,3,0.0602,3,0.0602,3,0.0602,0,0.0000,2,0.1058,2,0.1058,2,0.1058,3,0.1206,3,0.1206,3,0.1206,6,0.2212,6,0.2212,5,0.0742,4,0.4304,12,1.1548,10,0.7541,13,1.5857,12,1.0253,7,0.6159,5,0.4272,4,0.4004,11,1.1560,10,0.9015,8,0.6816,1,0.0013,2,0.2326,2,0.1728,3,0.2582,3,0.3234,1,0.0292,9,0.7342,1,0.0292,13,0.4585,15,0.5082,1,0.0405,6,0.4031,8,0.4481,8,0.4325,10,0.4774,10,0.3429,11,0.3473,2,0.2326,10,1.0436,19,1.7031,12,1.1810,14,1.1967,12,0.9696,6,0.3956,4,0.4207,1,0.0013,2,0.2326,13,1.1222,4,0.3024,17,1.4287,7,0.6684,8,0.1027,1,0.0405,6,0.1110,9,0.2955,7,0.1007,1,0.0857,13,1.5176,19,1.9322,8,0.6531,9,0.9723,6,0.6573,6,0.6537,3,0.2601,1,0.0405,8,0.7473,8,0.4135,6,0.3444,8,0.7660,9,0.7120,2,0.0166
030300030602,10,0.2751,11,0.4226,13,0.3565,9,0.1896,3,0.0686,1,0.0188,4,0.1710,9,0.2500,7,0.1756,2,0.1270,13,0.7299,22,1.1051,16,0.6826,5,0.3126,0,0.0000,17,0.9063,16,0.7584,6,0.3086,7,0.4579,1,0.0556,13,0.8729,3,0.1365,13,0.6595,11,0.4836,21,1.0797,20,1.0885,9,0.3788,16,0.8866,15,0.7505,6,0.2090,9,0.3550,3,0.1625,3,0.1625,3,0.1625,0,0.0000,2,0.2035,2,0.2035,2,0.2035,3,0.2117,3,0.2117,3,0.2117,6,0.2421,6,0.2421,5,0.1708,4,0.2675,12,0.6469,10,0.5034,12,0.7269,12,0.7935,7,0.4167,5,0.3202,4,0.2846,11,0.5993,10,0.5217,8,0.5023,1,0.0028,2,0.1270,2,0.1454,3,0.2074,3,0.1922,1,0.0201,9,0.6962,1,0.0201,11,0.3785,13,0.4231,1,0.0188,5,0.3699,7,0.3902,7,0.3849,9,0.4053,9,0.3019,10,0.3034,2,0.1270,9,0.4795,17,1.0254,12,0.5873,13,0.8478,11,0.6140,5,0.2847,4,0.2767,1,0.0028,2,0.1270,13,0.7397,4,0.1659,17,1.0577,6,0.2313,6,0.1681,1,0.0188,5,0.1739,8,0.2659,6,0.1681,1,0.0556,12,0.6317,15,0.7005,8,0.5232,9,0.4727,5,0.3085,6,0.2796,3,0.1632,1,0.0188,7,0.2444,7,0.4633,5,0.3395,8,0.4563,7,0.2625,2,0.0077
030300030603,14,0.3339,16,0.4800,18,0.4844,11,0.1947,5,0.1111,1,0.0220,5,0.1120,11,0.2525,8,0.1333,2,0.2081,13,1.1704,26,2.9019,17,1.5985,5,0.4236,0,0.0000,18,1.9167,17,1.8604,8,1.4240,7,0.6055,1,0.0806,15,1.3166,4,0.2159,16,1.0053,12,0.6234,22,1.5054,21,1.5260,10,0.4843,18,1.8771,20,1.1975,9,0.3668,9,0.5477,3,0.0861,3,0.0861,3,0.0861,0,0.0000,2,0.1341,2,0.1341,2,0.1341,3,0.1468,3,0.1468,3,0.1468,6,0.2295,6,0.2295,5,0.1019,4,0.4146,12,1.1002,10,0.7857,13,1.5457,12,0.9925,7,0.5939,5,0.4604,4,0.3749,11,1.0365,10,0.8540,8,0.7553,1,0.0011,2,0.2081,2,0.1933,3,0.2866,3,0.2671,1,0.0239,9,0.8356,1,0.0239,13,0.4644,15,0.5477,1,0.0220,6,0.4221,8,0.4541,8,0.4496,10,0.4816,10,0.3373,11,0.3473,2,0.2081,10,1.0057,19,1.6543,12,1.1465,14,1.0639,12,0.8595,6,0.4145,4,0.3901,1,0.0011,2,0.2081,13,1.1123,4,0.2541,17,1.4873,6,0.3493,8,0.1287,1,0.0220,6,0.1131,9,0.2693,7,0.1234,1,0.0806,13,1.3928,18,1.4245,8,0.6055,9,0.8318,6,0.6001,6,0.5880,3,0.2536,1,0.0220,8,0.5341,8,0.4853,6,0.3272,8,0.8072,9,0.6316,2,0.0207
